draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
3114,2009-05-09,2009,5,9,9933,7043,4370,5573,4938,9898,3945,9602,7954,1331,7489,7614,8735,9536,3231,3069,3841,6355,6189,7841,4096,2343,9741
3115,2009-05-10,2009,5,10,6598,7843,2425,2061,9508,0118,0362,7032,4005,2019,0406,2927,4154,4932,9634,3024,4609,3904,5039,8895,0075,2219,1968
3116,2009-05-13,2009,5,13,5943,7206,6663,2756,8661,1179,9737,5452,9187,5706,2876,9116,6124,2664,3210,8559,7438,4261,1190,5764,4670,8940,7062
3117,2009-05-16,2009,5,16,6962,6794,5436,7411,6464,0929,1630,2430,6047,8974,2170,9425,6611,2197,8299,4096,3585,4424,4902,6755,1994,7175,6478
3118,2009-05-17,2009,5,17,5394,5812,1308,9974,1717,6467,0437,1319,9148,7237,6591,0616,8853,2794,7627,1191,5542,3716,6590,8675,0538,8659,9988
3119,2009-05-20,2009,5,20,0103,5942,2083,1675,7247,9378,8718,2148,3744,2033,1328,3010,3539,9423,0619,4557,8404,9238,7687,2026,4479,6440,4652
3120,2009-05-23,2009,5,23,9339,7286,8633,5540,7871,2629,0745,5099,8611,8063,8246,0701,7522,7820,1849,1303,1556,0873,0700,0555,5919,0159,4412
3121,2009-05-24,2009,5,24,9322,2907,1014,6444,9410,9303,5793,6630,9931,3909,5652,1084,1175,7424,1850,8155,3850,1608,8865,3830,7224,3101,9800
3122,2009-05-26,2009,5,26,3104,6325,1508,8402,7221,7016,9014,0837,9933,4062,5614,1964,2942,2981,8038,9764,3526,9281,6367,1200,4446,5904,0111
3123,2009-05-27,2009,5,27,2735,2671,1493,4823,0555,0988,4267,2658,1154,2615,4123,3003,2165,7997,8698,6444,3498,2834,2842,7742,1433,8824,9784
3124,2009-05-30,2009,5,30,6617,2304,4566,8299,6860,2496,8654,9330,9638,5521,8495,9043,4420,1261,6737,7008,4130,8487,5606,7909,1441,1478,6429
3125,2009-05-31,2009,5,31,6251,1894,4347,1271,2069,2272,2837,2321,8753,3441,8987,3732,7456,3942,3869,2554,5897,1319,8265,7781,5013,3617,1134
3126,2009-06-03,2009,6,3,4284,3664,0365,3630,3416,9107,2954,5537,1516,8743,7127,3494,0783,1260,8727,0387,9439,3259,0977,1657,9904,7487,4960
3127,2009-06-06,2009,6,6,0941,9351,7340,5382,1338,4653,1743,2760,5315,2391,5578,6078,3492,4073,2911,8506,3920,9992,2398,3399,0999,8044,4649
3128,2009-06-07,2009,6,7,2402,9902,1665,8735,5093,3673,4437,8425,5167,7470,7172,5812,4574,2659,9702,7659,4361,9183,8146,9223,7601,4891,5219
3129,2009-06-09,2009,6,9,5216,9459,1347,7123,0586,0648,8538,4256,2949,1938,8030,0614,1453,5012,1394,2451,4502,3536,2513,6379,8828,0236,1030
3130,2009-06-10,2009,6,10,0190,3343,2733,7917,5573,8506,5931,1551,7250,9328,9810,2913,7932,5004,2455,1812,5054,7081,1051,6126,0289,9548,7488
3131,2009-06-13,2009,6,13,2978,5065,2944,1150,7654,4380,4759,2411,7249,0690,2554,4709,3557,2141,4045,5014,3508,8518,3474,2613,9690,3231,8031
3132,2009-06-14,2009,6,14,6479,3428,4142,5986,6286,7162,3410,7080,7664,3638,3074,6583,6883,6250,2849,7942,2384,4110,1843,0782,9775,4970,3499
3133,2009-06-17,2009,6,17,1752,2952,7364,6090,8608,4957,0252,2583,5278,1924,9933,7012,6075,7505,2977,3406,3799,7830,2647,1413,2707,2153,8676
3134,2009-06-20,2009,6,20,5880,9516,5752,2500,0629,7358,9676,2606,3856,1754,0859,8686,1519,1064,0122,8380,4256,9348,5223,9906,5815,0807,4623
3135,2009-06-21,2009,6,21,7334,5295,2161,1127,5030,4916,5867,3343,2649,2804,5510,3167,7335,4613,2575,9244,6014,3566,7884,4066,8601,3636,2683
3136,2009-06-24,2009,6,24,1177,6074,5108,1154,9243,7223,3306,9749,1167,1604,5184,7198,2843,3136,2506,6331,3330,3738,4181,2974,6371,7035,3326
3137,2009-06-27,2009,6,27,3676,7632,7913,1945,8077,2448,7988,3867,7799,9732,6230,9195,5947,2364,8903,1735,9569,8866,5343,1098,6865,3937,8267
3138,2009-06-28,2009,6,28,7891,3919,1020,3952,7427,2958,6182,4244,6264,1882,9331,3331,4802,2353,9260,6005,9807,2462,7225,7886,8833,7228,8631
3139,2009-07-01,2009,7,1,8571,2085,9906,7265,2960,9305,0974,9657,6604,7986,8074,1153,0674,8799,8046,2773,0891,9374,7204,3905,8291,6271,8043
3140,2009-07-04,2009,7,4,2026,6501,0436,9778,3050,8366,5416,8737,3790,3220,9634,7336,6135,8215,2351,8919,9930,2428,3388,3077,4123,8509,9500
3141,2009-07-05,2009,7,5,0832,3125,5783,7492,7481,2020,3381,5391,2424,1273,9688,1847,0480,4648,8077,2850,7378,2214,9657,9499,6925,7243,8144
3142,2009-07-07,2009,7,7,6423,4005,3542,5601,5425,8534,3612,8240,3469,7768,1429,5965,6396,0842,1770,3488,1569,0715,4032,3986,8899,0416,7590
3143,2009-07-08,2009,7,8,7380,5234,3402,3219,4076,4840,6253,0965,5164,6108,7476,3415,2732,1676,2707,4185,4670,9113,4600,4265,8268,7793,6480
3144,2009-07-11,2009,7,11,8548,9465,5461,6865,9577,6817,4600,2480,5456,5532,1040,5299,1911,7989,1494,3642,8673,7675,7594,4104,8165,5429,6354
3145,2009-07-12,2009,7,12,3049,2415,2356,7615,2665,4086,8481,0917,5181,0562,5412,6416,0168,2081,1803,2121,2822,6277,2952,6089,4668,4564,0530
3146,2009-07-14,2009,7,14,1280,0283,4872,3340,4431,9261,6574,2874,0550,2801,1941,9102,4044,4177,0437,6311,1641,4227,1028,0368,5407,3022,8964
3147,2009-07-15,2009,7,15,6232,9492,8338,5184,5922,0783,1092,3845,8001,6320,5798,2847,7883,3397,5236,7352,0354,5550,0966,9966,1735,2800,6247
3148,2009-07-18,2009,7,18,2759,7596,0453,1725,6553,2590,7313,4847,6521,6116,3654,6182,6775,0502,7328,3569,0017,2860,0214,2332,2921,3667,5771
3149,2009-07-19,2009,7,19,0023,9985,1939,6912,8136,4964,6122,9664,3839,6439,8796,2481,2866,4545,6781,4356,5978,4117,4242,7880,2982,1792,9268
3150,2009-07-22,2009,7,22,2491,2932,0176,9966,9753,3273,7233,7003,2964,5025,1709,7129,2120,2294,2285,8804,8054,6591,9818,8104,4888,8220,5944
3151,2009-07-25,2009,7,25,6417,6196,8125,2292,2102,5817,8023,8534,1793,0551,9541,0502,4730,6592,1353,1519,3102,3119,9331,6526,8559,2634,4491
3152,2009-07-26,2009,7,26,9628,4292,0791,3064,4336,0009,6680,1994,2754,2212,6073,9284,3726,3239,4001,1602,5865,9245,7250,8571,9365,2648,1818
3153,2009-07-29,2009,7,29,0678,5945,7507,9854,7191,8916,2764,0452,6803,1847,8926,4753,4330,2602,3538,2690,5449,4056,1547,0355,7993,4171,9115
3154,2009-08-01,2009,8,1,0778,1648,2381,0108,1987,9715,9032,0590,9263,2790,7350,7563,6718,0185,1811,5971,8135,0707,9333,2091,2560,5016,5556
3155,2009-08-02,2009,8,2,2940,8780,0969,6579,6659,8706,5939,8184,9259,5877,9249,8134,8231,9131,1737,3585,3177,4729,3981,5865,6377,2993,1545
3156,2009-08-05,2009,8,5,6295,4930,1238,1935,8496,4462,4330,4699,8285,4101,2412,4768,1606,8422,8767,9661,0057,8395,4029,6230,7738,2790,7326
3157,2009-08-08,2009,8,8,4353,2550,7501,8177,3440,0742,4802,9536,0033,7711,6065,1623,6654,2148,3834,7261,7126,2039,4622,4407,6699,7725,8465
3158,2009-08-09,2009,8,9,8260,6882,8895,7506,7571,0964,0201,3129,6200,7463,4714,7549,7959,0834,1087,1971,5632,3873,0650,7502,6576,1279,0364
3159,2009-08-11,2009,8,11,9539,0313,1826,4339,5804,2779,1729,0891,0067,4194,1894,2180,7076,2311,3824,4315,3701,4856,3190,9376,2080,9521,2359
3160,2009-08-12,2009,8,12,2045,5707,4972,6201,9560,6410,3264,5614,2921,9956,9440,7744,7321,8058,9352,9410,1620,8453,3099,9701,7545,4942,1308
3161,2009-08-15,2009,8,15,7112,9994,9097,3915,0885,5958,3555,2772,3188,2205,5735,4648,4812,0688,1829,6367,9754,9519,9161,7196,8718,6803,5207
3162,2009-08-16,2009,8,16,8089,3408,8645,7951,2365,9743,3100,1643,2144,5042,0958,0554,4389,2825,8047,9590,8962,6554,6903,3315,5699,3492,2469
3163,2009-08-18,2009,8,18,6982,5225,4961,2161,5583,5862,3686,7103,5486,8354,3268,2425,2258,0266,5035,2411,9578,8755,1669,6413,5998,7717,3399
3164,2009-08-19,2009,8,19,0056,6676,3062,4987,3185,2661,0775,3088,3930,5874,4167,3328,5409,0968,2510,2598,9398,3434,9048,1701,5968,7364,3283
3165,2009-08-22,2009,8,22,7269,5334,9890,6334,0530,3797,5945,5962,3865,5228,8625,5452,4659,9130,3347,3912,1337,3667,6508,9648,6032,0023,3361
3166,2009-08-23,2009,8,23,5920,7881,2195,2731,1791,0103,4783,3139,6415,1485,2081,0318,0416,9307,5386,2426,9967,7406,8703,4555,2870,7710,7868
3167,2009-08-26,2009,8,26,6989,5532,6893,4345,0519,2490,7643,0652,0396,4054,9479,2283,8475,8585,0780,8506,3515,5826,5856,7292,0827,5426,2794
3168,2009-08-29,2009,8,29,5338,1290,0848,1269,2755,6331,5331,1813,2436,5476,5861,5169,7926,4545,6834,7515,4668,2062,9742,3046,2840,7700,5594
3169,2009-08-30,2009,8,30,3150,0867,8800,1511,3789,9211,4060,8399,0310,1528,8241,8116,8936,7096,5916,2892,5835,0397,4373,7181,9103,0126,1311
3170,2009-09-02,2009,9,2,4425,5042,2871,7800,0255,0950,4174,4974,9887,1563,2009,4449,6863,6213,3884,8211,5047,7824,6053,8689,8216,8751,6977
3171,2009-09-05,2009,9,5,7916,3958,2103,9512,4271,2932,7245,4602,2125,4311,7976,4304,6911,5752,6901,6157,8148,6870,4262,0833,4406,3133,6570
3172,2009-09-06,2009,9,6,6585,7705,0467,9463,9056,8590,3463,4904,5853,7000,6203,6242,2813,0621,5034,1456,5876,4118,9735,0281,3620,3285,5384
3173,2009-09-08,2009,9,8,2315,0724,0026,4544,0169,6663,2972,9579,3875,7801,6347,5659,2057,1625,1800,1406,9828,9607,8439,1002,3946,6586,6930
3174,2009-09-09,2009,9,9,9207,9153,2003,2318,5429,1655,3755,0038,9185,1851,4558,9358,2874,2502,4601,0480,5887,2809,9515,0642,7578,6150,0739
3175,2009-09-12,2009,9,12,4390,1181,9892,8407,8426,3348,7330,1239,7656,8865,0965,6325,7258,3528,7747,2086,8410,0584,5342,4628,4285,0232,9984
3176,2009-09-13,2009,9,13,2491,6119,2119,8791,7464,1197,7770,1522,2194,2047,8241,1426,6754,4772,0922,5738,6710,5384,7995,4607,8943,5103,5787
3177,2009-09-15,2009,9,15,5504,9977,7409,4237,6379,9776,1726,7639,7990,2575,3174,6545,1250,6626,8241,2084,3423,6917,8845,8469,7797,4430,1653
3178,2009-09-16,2009,9,16,2077,2724,9562,0061,7801,7260,2960,4063,1660,8664,8655,0218,5506,0060,2933,2076,1008,5559,1222,5440,5317,1639,4328
3179,2009-09-19,2009,9,19,1624,2266,8963,8413,5676,1654,0310,5536,5022,7317,8810,7205,0688,4970,8748,9732,0584,2344,2235,1029,1731,0367,8438
3180,2009-09-20,2009,9,20,7885,6021,0971,6898,2641,9789,4116,8830,3905,3198,1552,3210,5924,5810,2466,0270,8477,3150,1705,5716,2681,4756,3812
3181,2009-09-23,2009,9,23,5180,8394,9396,9185,8859,7201,7104,6082,0520,2922,1599,7742,5853,1439,7305,9381,1189,6981,4266,2995,2937,6879,7846
3182,2009-09-26,2009,9,26,9727,4247,0431,5943,5095,8211,9169,3753,1404,1088,6956,8906,3667,4734,2532,3678,1565,9456,4741,9311,5074,9547,7455
3183,2009-09-27,2009,9,27,2319,4270,5414,3300,9681,5780,8005,4651,3562,3120,0674,4095,7935,3238,8443,1083,0792,1691,7557,8506,1236,0366,0252
3184,2009-09-30,2009,9,30,5285,2262,9401,9545,6237,7826,2295,7254,1570,5496,8690,0966,1025,8691,4137,5264,3277,2458,4244,7363,4313,6493,8368
3185,2009-10-03,2009,10,3,9477,0802,1667,3440,9951,1414,7608,6890,6154,3748,9058,1873,7016,6977,8859,9361,7235,4913,6622,6127,6837,2187,0951
3186,2009-10-04,2009,10,4,9075,9947,8945,1158,1982,5486,7676,8341,0991,8067,1183,3442,9098,9315,2982,1713,6260,7903,3911,0707,8168,0095,6920
3187,2009-10-06,2009,10,6,0406,8575,7775,9545,7568,5128,3534,7359,7718,8537,2076,9135,3044,8541,5246,7912,2113,5435,7549,1714,0367,7378,0150
3188,2009-10-07,2009,10,7,8076,3355,3311,1049,8098,7255,0672,6842,5762,7960,6341,2039,0140,6369,4168,7886,3947,6695,3094,0413,7571,3225,2844
3189,2009-10-10,2009,10,10,2688,6832,8771,9135,3361,4361,8972,7932,0705,9057,2747,8558,4849,8321,2805,3555,3291,4225,9282,3402,9070,5994,0067
3190,2009-10-11,2009,10,11,1052,2359,6210,2970,2278,2267,7225,3583,8730,2282,1602,2349,3400,7758,3636,3679,6552,5436,9618,3258,4840,4983,8274
3191,2009-10-13,2009,10,13,3227,3097,0299,8959,6990,2329,3654,8758,3486,0124,0441,5618,5378,5565,3530,2923,2468,8542,2846,8256,2366,9016,2315
3192,2009-10-14,2009,10,14,4702,3764,7656,7037,1468,8731,6956,1022,4371,2428,0185,2508,2221,0140,0942,9482,9218,6578,5227,2285,9642,4812,5019
3193,2009-10-17,2009,10,17,4283,3043,0797,3897,5673,3357,2491,3495,4352,4350,8690,8466,2477,1311,3252,3421,4130,1076,0184,1289,9787,3421,7489
3194,2009-10-18,2009,10,18,1137,7723,9961,4466,6835,1463,7550,4616,3004,3876,2598,3617,3659,9181,6697,4775,9974,6183,1820,3352,8076,6573,8745
3195,2009-10-21,2009,10,21,2008,5116,3365,2964,7437,3494,7605,8060,5714,9399,0674,4390,4261,5899,0596,4823,1877,2507,3487,4625,0243,0757,4182
3196,2009-10-24,2009,10,24,0857,3985,6188,6870,2871,9080,1465,5399,9743,0210,6817,6987,8039,6808,6345,3972,6584,2185,5709,5921,9029,1946,7710
3197,2009-10-25,2009,10,25,9144,8333,9068,7238,9987,2215,7864,5025,9632,5781,1871,2707,2929,4113,6276,7008,5079,9962,1998,7834,7939,9734,8060
3198,2009-10-28,2009,10,28,8661,1293,3799,4138,1590,4691,8968,4472,5365,6966,5622,8088,8679,5603,8886,6329,9369,1670,3077,8531,4358,2500,8275
3199,2009-10-31,2009,10,31,9051,3341,9979,2521,9961,6107,8820,1162,4930,6737,0240,4086,1837,4275,5298,7040,8873,0277,7374,5304,7158,6110,2150
3200,2009-11-01,2009,11,1,7214,1400,9983,5597,6862,5384,2391,1515,4597,3429,7868,4748,5407,0730,0484,8688,0330,6872,9809,9220,8482,3019,9678
3201,2009-11-04,2009,11,4,8716,3070,4681,5424,9883,6268,9299,2633,2103,2288,0952,4491,5834,9448,4676,3190,7705,8181,4404,5376,2870,0926,7773
3202,2009-11-07,2009,11,7,7694,5280,3595,7887,4576,0769,8320,1143,2831,2580,6666,4210,9930,6141,6646,7520,8169,2198,4558,4955,5234,8509,0881
3203,2009-11-08,2009,11,8,6601,4812,1768,0117,3546,4169,3435,9230,8194,6522,5204,3085,5995,2530,5132,0769,0617,6080,8566,8195,5437,9851,8611
3204,2009-11-11,2009,11,11,0276,0330,9831,1407,9143,5482,0904,7975,7537,9595,3176,1108,7663,7729,6146,8620,6811,5641,0613,2613,5650,2344,3100
3205,2009-11-14,2009,11,14,5092,4229,0304,4275,0392,3915,3620,5747,6301,0045,2226,5311,8000,0310,2754,4408,4476,9257,1639,8747,2580,9961,8904
3206,2009-11-15,2009,11,15,2700,4967,9022,5382,3366,5516,3000,1034,4339,5907,0353,9136,0441,6020,4660,5555,4659,0164,7256,5936,1203,8164,5025
3207,2009-11-17,2009,11,17,4621,6834,8475,5323,8845,4663,0786,4692,5535,3806,7702,3126,2580,8082,0094,4657,3380,2754,4846,6973,5843,9817,7336
3208,2009-11-18,2009,11,18,5451,6223,2925,5433,2735,4149,2248,2127,0601,3551,3851,9394,4143,3383,2283,2886,9756,5224,1547,8684,4481,1654,8668
3209,2009-11-21,2009,11,21,5506,4068,3655,5610,3036,3379,0419,6290,2212,9952,1858,0854,1022,5685,5429,3638,0061,8026,4191,3455,2509,2349,7273
3210,2009-11-22,2009,11,22,1832,2038,2450,7394,7558,1868,5684,7609,5990,8288,9734,9346,2580,7114,0170,2291,1676,0702,2885,2149,5051,0009,8176
3211,2009-11-24,2009,11,24,1778,7319,1197,9611,7172,6989,9585,5932,9547,5206,0020,2228,5661,1133,0327,4643,4145,5360,3002,7328,6707,5775,9747
3212,2009-11-25,2009,11,25,5085,7631,5744,8267,8287,3619,7541,3347,3472,1680,8280,6018,8389,8149,6766,9716,1256,1996,4831,1388,1453,3904,7320
3213,2009-11-28,2009,11,28,5225,8516,2545,6570,7852,2049,6614,7884,1685,6996,6554,5317,2063,1629,1886,3917,5953,7942,3666,7997,4345,6689,3150
3214,2009-11-29,2009,11,29,6642,1278,4531,8377,7980,4650,4286,1942,0981,6444,3669,1408,5818,8987,6260,9349,8632,8062,2972,5171,4080,5173,7144
3215,2009-12-01,2009,12,1,7154,1387,4826,5647,8556,2826,6088,3293,7644,7948,7292,7407,8723,8271,3378,9365,1817,3394,2021,8810,7304,5561,1080
3216,2009-12-02,2009,12,2,3482,2089,4731,1251,5438,9860,4636,7386,0871,0264,9424,5365,4817,5149,2077,6601,9130,5970,0966,0630,9501,1080,4190
3217,2009-12-05,2009,12,5,2497,3568,3816,2794,1639,2223,0841,4728,7430,5250,7675,4677,1884,9642,7067,7374,8539,9560,0081,1405,8614,3107,4118
3218,2009-12-06,2009,12,6,8484,5094,6358,3598,8218,4640,8087,8574,9929,2637,1163,2066,7120,7727,6011,8183,5950,9577,3261,0510,6598,9643,4908
3219,2009-12-09,2009,12,9,5735,4603,7723,7534,2637,8218,9722,6604,0848,0224,6759,2728,7431,3706,0869,8929,7904,3663,9345,4385,8137,2619,1222
3220,2009-12-12,2009,12,12,1457,7021,9912,9501,9982,7096,8341,2955,0797,5021,3020,7657,4858,9017,4054,2049,7437,4751,5331,4057,9185,6632,1347
3221,2009-12-13,2009,12,13,9911,8199,8938,9593,8622,8949,2687,1692,1837,7719,5889,8974,6589,8046,0801,6884,1788,0051,7066,4297,1712,0066,4869
3222,2009-12-15,2009,12,15,5415,0151,8524,8642,7067,7934,4614,1946,9362,2907,0329,1372,8679,1496,8414,0235,4873,5046,3768,7468,9133,4554,6684
3223,2009-12-16,2009,12,16,5418,3933,6539,1285,4032,6974,8400,1563,4602,4737,6796,6689,5899,5339,7379,7993,0834,6054,9041,5257,1793,5999,6773
3224,2009-12-19,2009,12,19,8847,0235,7770,1086,0607,8308,4457,8728,7882,1042,2134,5662,9506,5904,9854,1940,6733,2261,8452,1556,0167,1555,8177
3225,2009-12-20,2009,12,20,4286,9159,3592,2572,6872,7743,8228,3787,1711,3886,7307,1607,0137,5123,9673,3047,8746,0791,4152,3787,6224,9280,6820
3226,2009-12-23,2009,12,23,5313,6758,8495,0683,6738,4234,5642,0423,6904,6176,0417,8914,9156,8271,8273,4247,5618,5068,9635,8013,1500,1132,6400
3227,2009-12-26,2009,12,26,7557,1725,3815,2404,4275,9301,0795,9656,4594,3279,3873,2099,5426,8969,5035,7688,4165,4446,3194,1977,1302,6507,8012
3228,2009-12-27,2009,12,27,5872,9300,9793,2055,4541,3818,6837,3890,6741,9036,6129,0800,3959,1934,8127,3410,1838,1490,8266,2215,9048,7492,6096
3229,2009-12-30,2009,12,30,1930,5523,2720,4261,6181,6792,7280,0545,6841,2867,2051,9641,6675,1511,7251,6745,0809,9078,3937,2136,1008,2998,3519
3230,2010-01-02,2010,1,2,1939,5592,2424,8518,6495,0855,7446,2206,8454,5354,4173,2222,4034,9007,4561,4046,3248,7674,3629,0889,8998,4753,2336
3231,2010-01-03,2010,1,3,9415,0641,7702,9739,1069,4556,3574,0813,6380,7842,4592,8009,3970,4544,2142,5802,0478,4744,6138,6767,9404,3764,2944
3232,2010-01-06,2010,1,6,1958,9116,2242,8221,5429,7150,4398,3931,4902,8187,1573,3902,4442,0088,4849,7535,4785,1680,5890,9126,5073,5174,2484
3233,2010-01-09,2010,1,9,5575,4392,4069,4787,0286,3042,5891,0097,4503,1028,3209,3371,9970,0352,6587,9342,8710,5266,1558,9924,7874,7758,4718
3234,2010-01-10,2010,1,10,6176,4516,6052,1418,3961,0369,7639,0357,2057,8153,7206,6634,0794,2210,6719,4809,3551,0151,4855,6018,3310,4312,6568
3235,2010-01-13,2010,1,13,0017,0732,6439,8361,3360,3802,5991,6230,0275,5444,5286,2541,9244,5343,6123,9439,0558,6503,6500,9677,5570,0851,6661
3236,2010-01-16,2010,1,16,8228,1002,0860,5663,9825,3775,5191,3717,7261,1399,9688,9468,1992,2325,6597,5780,0248,4478,1058,5288,7059,9206,7396
3237,2010-01-17,2010,1,17,4059,0894,8235,5232,1494,0317,4101,1035,3114,0840,7473,8197,7240,5260,7013,5010,2363,9629,2426,2411,1540,3559,1726
3238,2010-01-20,2010,1,20,3251,4138,0738,1186,2951,1527,1748,3267,9263,5677,1448,1113,2456,2872,5896,2218,6254,6613,0424,1018,1421,7941,4918
3239,2010-01-23,2010,1,23,4621,5547,9004,7966,6238,6643,0637,2625,2994,1257,4731,9183,1616,5958,6741,0673,9458,2453,0839,7180,2322,1242,5222
3240,2010-01-24,2010,1,24,4986,7338,5302,8744,4632,3435,4711,4086,6847,6388,9799,8726,2505,8119,2927,5811,1968,5896,2882,2509,7556,4828,5256
3241,2010-01-26,2010,1,26,7876,0437,0055,0913,3983,9971,5804,5085,8194,3595,8123,5287,8456,4039,3104,9050,6946,7236,4942,1589,6558,4836,8354
3242,2010-01-27,2010,1,27,6841,5868,6935,3753,3848,6512,1943,4151,3567,5246,0742,2135,7584,2888,9310,0438,0530,2792,1610,4927,0312,8566,9482
3243,2010-01-30,2010,1,30,6188,7396,1583,7157,9252,9909,0640,1139,6756,0505,0947,2506,5968,3786,7571,0149,8963,1221,6303,0966,3545,4140,8268
3244,2010-01-31,2010,1,31,1843,7899,6678,6381,9138,0059,6649,0459,5857,8066,1148,5756,1401,0552,0211,6714,7199,2513,3598,2164,5369,4597,5630
3245,2010-02-02,2010,2,2,4175,9930,2953,7634,7295,5627,8971,2016,1707,6593,9055,2998,0850,7902,6160,6402,7083,6690,3562,9827,3245,6949,6631
3246,2010-02-03,2010,2,3,0050,1417,8352,0158,2394,1386,6333,1753,4968,1229,0471,5755,8562,6874,1540,9640,9528,9389,8759,6755,5599,4117,6246
3247,2010-02-06,2010,2,6,2701,2397,4931,0380,4596,1954,6734,7516,3818,4130,0431,1027,7547,8844,8237,1450,9264,2556,3692,4674,6943,9389,0040
3248,2010-02-07,2010,2,7,2372,0233,9249,6239,0490,4653,5620,4888,3097,6877,3157,8188,4703,7183,9130,7063,3180,6520,3012,2735,3857,2326,7913
3249,2010-02-10,2010,2,10,9286,6217,7127,8215,9810,6810,4183,0971,7066,7630,5550,0759,7237,4418,9459,5755,9197,8413,6522,9445,6591,9697,4526
3250,2010-02-13,2010,2,13,4403,3297,9639,7812,7389,2183,0431,4891,4349,9326,5721,2693,1564,0438,2664,8935,4594,1348,8318,3479,6760,1301,6654
3251,2010-02-14,2010,2,14,2650,7016,4840,1157,9892,6223,4378,5047,7969,0933,4017,2100,7182,7737,2358,6125,3648,4274,5064,5665,5950,0838,3648
3252,2010-02-16,2010,2,16,0078,7270,9784,4805,5546,6365,1988,5289,6553,0278,4554,3306,0481,6562,9743,7667,4259,3984,5999,5920,4010,8970,0074
3253,2010-02-17,2010,2,17,3535,2754,4849,2289,3777,6715,5375,7812,9593,6057,4016,1027,9331,8983,1709,5772,8848,6076,8941,5709,4411,0060,0497
3254,2010-02-20,2010,2,20,8842,2204,8278,8919,9858,4850,0547,6476,7538,1303,3693,1256,1187,6211,2406,3931,0322,2479,7952,4493,2723,0996,2308
3255,2010-02-21,2010,2,21,0436,5924,9312,4162,4319,6190,3537,4146,2863,0922,0696,4975,5918,3852,4508,7626,6325,4138,9802,3092,4453,3761,0621
3256,2010-02-23,2010,2,23,9779,0929,0902,2357,1470,9437,8429,0490,6998,7617,3754,4664,8719,7849,9226,5532,2603,3305,8781,2408,4786,8032,7818
3257,2010-02-24,2010,2,24,2587,1819,7783,7942,2956,1859,8002,5047,8580,4279,9007,3765,3920,5350,7620,4830,7199,4343,5020,7851,1097,4259,0667
3258,2010-02-27,2010,2,27,0105,8387,3431,8356,5985,6358,7793,5390,7342,8736,0128,1487,0763,5002,0766,3119,7765,3797,9692,1572,3571,9126,6090
3259,2010-02-28,2010,2,28,4891,2690,9544,1858,2458,9863,6840,7778,9604,9141,7068,5634,5346,6611,7721,9876,1844,3852,0255,3278,6386,2400,8904
3260,2010-03-02,2010,3,2,6558,9558,2257,6223,9304,6951,5295,9841,1032,1702,3642,5119,4346,8342,1261,3364,6729,5969,5265,3343,9629,4757,4690
3261,2010-03-03,2010,3,3,6681,3812,8677,2224,8229,4870,2115,5253,0100,9234,2383,4336,9066,9034,1694,1828,4272,6595,8778,6963,5666,4645,8538
3262,2010-03-06,2010,3,6,5639,3086,4966,4830,8414,2749,3774,5030,4075,6410,3571,0344,1624,2419,2451,1360,5861,6930,8453,0558,0175,8844,4989
3263,2010-03-07,2010,3,7,0717,6795,6992,0479,9147,1280,6067,6681,3924,2810,0181,6950,7408,2143,9765,8127,0727,3119,5929,7710,9494,8233,0051
3264,2010-03-10,2010,3,10,0865,8563,6093,1219,6137,8245,7588,6204,5838,5322,0658,8744,6077,9211,9298,3670,5286,5694,3630,1690,6824,9463,5045
3265,2010-03-13,2010,3,13,5251,2266,4877,2274,4594,6674,9590,1998,0535,0566,0121,4191,3539,7810,4290,0114,5164,1879,7547,5847,9313,5878,2597
3266,2010-03-14,2010,3,14,1259,3247,6008,4497,7955,6345,9589,8824,8268,1702,5444,9718,1496,1324,5434,8084,1222,7543,8900,1491,2042,7801,8314
3267,2010-03-17,2010,3,17,6891,9702,1853,2056,8357,9268,1671,5975,4406,0345,1516,1856,0330,6127,7460,6407,3439,7193,9164,6191,6187,3761,5385
3268,2010-03-20,2010,3,20,7033,8587,6841,1142,4507,7690,3440,5141,1678,3079,6820,6751,0251,5438,1352,0099,3505,8668,3533,8098,6891,7339,5979
3269,2010-03-21,2010,3,21,0032,8132,4487,2363,9885,7733,5219,5537,4199,0635,1780,8387,9782,0122,5358,5693,1745,6767,6319,9811,5552,0567,2081
3270,2010-03-24,2010,3,24,7739,3316,7094,8790,3282,7637,4504,3209,9411,8961,6719,7302,2314,9984,3314,0221,6295,7826,8400,6460,2182,5005,4954
3271,2010-03-27,2010,3,27,1499,7486,1012,9535,1410,1194,3606,3028,9622,9489,3356,3881,0709,8561,7884,4140,0629,7441,6066,7449,9517,5475,7276
3272,2010-03-28,2010,3,28,4980,7431,8110,7871,5517,9380,9266,0107,4353,3810,4742,8043,0645,6529,6366,9937,8097,3579,2525,3923,8660,1826,4509
